,0,1,2,3,4
2716,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2717,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2718,POR.N,14-Feb-2000,US,Electric Utilities (NEC),00560491
2719,ELB.N^L03,31-Dec-1999,US,Electric Utilities (NEC),00560230
2720,,,,,
2721,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2722,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2723,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2724,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2725,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2726,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2727,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2728,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2729,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2730,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2731,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2732,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2733,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2734,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2735,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
2736,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2737,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2738,POR.N,14-Feb-2000,US,Electric Utilities (NEC),00560491
2739,ELB.N^L03,31-Dec-1999,US,Electric Utilities (NEC),00560230
2740,,,,,
2741,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2742,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2743,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2744,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2745,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2746,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2747,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2748,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2749,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2750,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2751,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2752,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2753,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2754,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2755,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
2756,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2757,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2758,POR.N,14-Feb-2000,US,Electric Utilities (NEC),00560491
2759,ELB.N^L03,31-Dec-1999,US,Electric Utilities (NEC),00560230
2760,,,,,
2761,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2762,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2763,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2764,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2765,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2766,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2767,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2768,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2769,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2770,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2771,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2772,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2773,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2774,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2775,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
2776,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2777,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2778,POR.N,14-Feb-2000,US,Electric Utilities (NEC),00560491
2779,ELB.N^L03,31-Dec-1999,US,Electric Utilities (NEC),00560230
2780,,,,,
2781,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2782,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2783,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2784,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2785,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2786,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2787,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2788,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2789,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2790,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2791,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2792,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2793,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2794,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2795,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
2796,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2797,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2798,POR.N,14-Feb-2000,US,Electric Utilities (NEC),00560491
2799,ELB.N^L03,31-Dec-1999,US,Electric Utilities (NEC),00560230
